ABV;IBU;Rating;BrandAwareness;Style_ale;Style_lager;Style_hybrid
10.5;73,0;81.8;16683;1;0;0
8.1;33,0;72.4;1675;0;1;0
8.2;45,0;81.5;20640;1;0;0
4.5;;67.5;17242;1;0;0
8.8;74,0;75.5;8899;0;1;0
5.2;;80.7;2396;1;0;0
4.5;45,0;67.2;12417;1;0;0
4.7;17,0;64.4;10677;0;1;0
6.4;;77.8;4591;1;0;0
8.5;;75.1;12781;1;0;0
5.0;;71.0;4600;0;1;0
7.5;;83.4;15529;1;0;0
9.0;100,0;69.5;7644;1;0;0
4.9;;66.1;8275;0;1;0
5.9;30,0;71.5;22091;1;0;0
10.0;65,0;78.9;37784;1;0;0
5.1;;67.3;4889;1;0;0
4.5;;67.3;6814;1;0;0
5.2;15,0;61.5;13268;1;0;0
8.2;;71.5;13738;1;0;0
0.5;;35.7;2937;0;1;0
6.25;;77.2;25340;0;1;0
4.01;;73.0;71072;0;0;1
7.3;42,0;;6694;1;0;0
15.0;105,0;77.8;8040;1;0;0
6.8;76,0;66.6;6000;1;0;0
5.4;25,0;64.8;13044;1;0;0
5.0;20,0;68.9;1473;1;0;0
5.8;;74.0;75940;1;0;0
6.5;;69.5;1145;1;0;0
4.2;;59.9;10141;0;1;0
5.4;;71.2;10207;1;0;0
11.3142;;78.5;1230;1;0;0
6.0;40,0;65.9;30512;1;0;0
5.5;;85.5;4843;1;0;0
9.6;88,0;84.1;1319;1;0;0
4.0;;75.3;1187;1;0;0
4.0;8,0;69.0;12646;1;0;0
7.2;80,0;78.9;18734;1;0;0
10.0;;76.2;3953;1;0;0
11.5;92,0;75.1;17252;1;0;0
10.0;90,0;83.9;6956;1;0;0
3.7;;68.0;49;1;0;0
11.5;45,0;80.5;12267;1;0;0
4.0;;69.4;3037;1;0;0
6.25;78,0;71.2;57403;1;0;0
5.3;11,0;67.1;8971;1;0;0
5.2;;64.2;48;1;0;0
8.5;;69.5;25374;1;0;0
10.5;5,0;81.7;4045;1;0;0
6.0;29,0;81.5;6922;1;0;0
5.2;;67.8;536;1;0;0
7.0;;70.5;7542;1;0;0
5.5;;54.0;17056;1;0;0
5.6;29,0;75.3;4825;1;0;0
5.0;;63.9;18461;0;1;0
7.7;22,0;79.4;20503;0;1;0
6.8;;71.2;58373;1;0;0
6.2;25,0;68.7;34284;1;0;0
5.2;42,0;62.5;8114;1;0;0
7.0;40,0;66.9;8249;1;0;0
7.0;25,0;66.5;5458;1;0;0
10.0;52,0;82.1;21040;1;0;0
6.8;21,0;76.5;703;1;0;0
7.5;17,0;74.6;15292;1;0;0
6.6;;80.6;2220;1;0;0
6.8;;84.0;1516;1;0;0
10.3;77,0;77.9;2656;1;0;0
13.5;60,0;87.7;4139;1;0;0
7.9;;71.9;5295;1;0;0
10.5;;81.2;4826;1;0;0
6.7;;73.5;5370;1;0;0
7.0;66,0;73.8;7014;1;0;0
5.9;60,0;70.9;36086;1;0;0
6.2;65,0;68.0;65128;1;0;0
9.0;;85.3;9181;1;0;0
7.5;70,0;76.8;21793;1;0;0
5.0;11,0;68.5;8965;1;0;0
7.5;11,0;80.4;16049;1;0;0
4.6;25,0;66.0;40563;1;0;0
6.0;24,0;70.8;3445;1;0;0
8.5;67,0;74.0;9201;1;0;0
5.0;50,0;69.7;26489;1;0;0
6.5;;64.7;6519;1;0;0
5.6;;73.9;39263;1;0;0
4.8;14,0;71.6;82;1;0;0
5.3;28,0;68.1;17718;1;0;0
11.1;;93.9;2946;1;0;0
6.5;;81.0;46621;1;0;0
9.0;;67.7;1951;1;0;0
5.2;32,0;67.5;87877;1;0;0
5.2;;78.9;5658;1;0;0
6.8;21,0;77.2;11609;1;0;0
8.5;;80.4;13038;1;0;0
4.7;;63.3;7035;0;1;0
6.0;50,0;79.2;1343;1;0;0
6.8;60,0;67.7;7092;1;0;0
6.5;;74.0;6567;1;0;0
7.0;113,0;62.9;24257;1;0;0
5.3;;67.0;7454;1;0;0
9.0;;72.6;23779;1;0;0
18.0;;74.5;21542;1;0;0
6.3;40,0;63.7;5753;1;0;0
6.3;60,0;67.8;17916;1;0;0
4.5;6,0;66.5;6455;1;0;0
5.6;28,0;62.5;10489;1;0;0
9.0;100,0;75.1;9861;1;0;0
7.5;80,0;74.7;8327;1;0;0
8.0;;71.5;786;1;0;0
6.8;20,0;78.2;4937;1;0;0
8.3;;69.7;4620;1;0;0
12.0;50,0;82.3;500;1;0;0
5.0;5,0;68.2;58382;1;0;0
7.5;78,0;77.4;40906;1;0;0
5.4;;74.6;3138;1;0;0
5.8;20,0;77.7;3805;0;1;0
5.2;45,0;68.1;41606;1;0;0
10.0;13,0;76.6;24257;1;0;0
8.0;68,0;68.7;42373;1;0;0
4.5;;87.6;1728;1;0;0
9.3;78,0;72.3;1198;1;0;0
6.3;72,0;77.0;1981;1;0;0
5.5;29,0;59.8;11390;0;1;0
5.0;20,0;68.0;6310;0;0;1
4.5;32,0;70.2;4141;1;0;0
5.8;;78.6;3464;1;0;0
6.3;54,0;71.3;53176;1;0;0
6.9;30,0;73.7;11551;1;0;0
5.5;;64.0;948;1;0;0
5.5;50,0;80.4;5465;1;0;0
8.2;;82.8;9233;1;0;0
;10,0;75.9;12696;1;0;0
8.5;;68.2;35966;1;0;0
7.2;67,0;70.5;16134;1;0;0
5.5;;73.8;451;1;0;0
6.9;68,0;70.5;59048;1;0;0
6.25;;69.0;16370;1;0;0
4.9;;62.5;5023;0;1;0
5.1;16,0;76.3;10815;0;0;1
4.0;;87.4;814;1;0;0
9.3;100,0;82.8;3973;1;0;0
5.9;;69.6;15667;0;0;1
5.0;;83.0;485;1;0;0
4.5;65,0;80.5;155120;1;0;0
5.0;25,0;75.0;2102;1;0;0
9.0;115,0;87.5;12069;1;0;0
4.8;;70.6;2408;1;0;0
8.1;;71.5;2272;1;0;0
15.5;;78.4;4057;0;1;0
9.5;60,0;79.1;2707;1;0;0
4.2;19,0;67.4;13331;1;0;0
11.5;16,0;64.1;6768;1;0;0
6.5;;84.1;3964;1;0;0
5.2;38,0;67.0;3889;0;1;0
6.8;;75.3;12241;1;0;0
8.2;65,0;71.2;82367;1;0;0
10.0;;78.4;2430;1;0;0
6.0;50,0;68.1;9123;1;0;0
6.2;;64.7;2621;1;0;0
5.0;20,0;71.2;5148;1;0;0
7.9;;73.9;6715;1;0;0
9.2;;89.9;2985;1;0;0
6.6;;81.5;4882;1;0;0
10.1;35,0;76.5;6748;1;0;0
4.9;;55.3;1419;0;1;0
6.5;;79.2;3060;1;0;0
5.5;45,0;71.6;6669;0;1;0
5.2;;67.3;3133;1;0;0
4.9;25,0;73.4;7233;0;1;0
7.82;;70.4;897;1;0;0
5.2;35,0;72.7;4672;1;0;0
6.0;20,0;72.4;29996;1;0;0
9.0;;72.3;2049;1;0;0
6.0;;72.3;10319;1;0;0
8.0;25,0;69.5;3296;1;0;0
6.8;85,0;74.2;25;1;0;0
7.2;;68.9;5097;1;0;0
4.5;18,0;61.1;31534;0;1;0
8.8;;79.1;3767;1;0;0
9.5;;77.9;3944;1;0;0
4.6;;68.5;4000;1;0;0
5.0;29,0;74.6;2886;1;0;0
7.8;;75.0;4041;1;0;0
9.0;90,0;85.1;3937;1;0;0
8.0;;74.9;26058;1;0;0
4.4;;69.6;5496;1;0;0
11.0;20,0;81.6;4063;1;0;0
7.0;55,0;73.7;6137;1;0;0
11.0;50,0;81.5;3694;1;0;0
7.9;73,0;76.6;4455;1;0;0
7.0;;87.2;2992;1;0;0
8.2;;74.0;1775;1;0;0
5.0;;72.8;12821;1;0;0
9.5;;71.6;5809;1;0;0
5.6;;75.8;6446;1;0;0
10.0;;81.5;2404;1;0;0
5.3;40,0;74.8;5964;1;0;0
8.0;;80.8;4657;1;0;0
9.5;75,0;81.5;4828;1;0;0
5.6;50,0;73.5;4842;1;0;0
5.5;;68.6;8057;1;0;0
;;50.3;281;0;1;0
5.6;;73.1;7587;1;0;0
5.0;;93.1;526;1;0;0
6.6;65,0;78.3;44465;1;0;0
4.8;24,0;67.3;4233;1;0;0
6.8;75,0;72.5;4086;1;0;0
8.0;10,0;67.0;40573;0;0;1
5.0;8,0;62.4;132166;0;1;0
5.6;32,0;76.5;51939;1;0;0
;;;106;1;0;0
8.2;29,0;69.0;5806;0;0;1
3.2;;54.5;1142;1;0;0
8.0;35,0;74.5;3585;1;0;0
8.0;88,0;67.8;5075;1;0;0
5.4;45,0;76.7;6693;1;0;0
7.0;95,0;68.9;7595;1;0;0
9.666;;84.4;15882;1;0;0
4.2;;70.0;27461;0;0;1
9.51;65,0;81.2;7362;1;0;0
5.3;;66.0;1540;1;0;0
12.0;;83.8;1906;1;0;0
8.0;76,0;78.5;24334;1;0;0
4.5;65,0;78.1;36583;1;0;0
;;73.3;98;1;0;0
11.0;29,0;76.6;1404;1;0;0
5.0;;75.8;2567;1;0;0
10.7;65,0;81.4;4935;1;0;0
4.8;;62.7;53389;0;1;0
5.75;;85.3;2728;1;0;0
4.0;;72.9;8223;0;1;0
13.0;;68.6;279;1;0;0
3.88;;67.6;4558;0;1;0
6.2;25,0;73.3;2806;0;0;1
8.5;;92.4;7750;1;0;0
4.8;40,0;65.3;19326;1;0;0
11.0;10,0;71.0;5942;0;1;0
6.5;;65.8;2060;0;1;0
8.0;80,0;83.3;3281;1;0;0
6.5;;69.7;10692;1;0;0
6.0;;70.2;12844;1;0;0
6.5;;78.1;6447;1;0;0
8.0;;80.8;3112;1;0;0
8.7;70,0;76.1;11100;1;0;0
9.0;;81.1;7080;1;0;0
7.0;;81.4;1177;1;0;0
11.4;;72.4;2135;1;0;0
5.1;;79.5;6938;1;0;0
11.0;31,0;85.9;158807;1;0;0
10.5;;78.7;745;1;0;0
6.4;;82.6;4979;1;0;0
5.5;20,0;66.3;4903;0;1;0
9.2;;83.0;431;1;0;0
7.7;50,0;68.1;33432;1;0;0
9.0;;67.2;15422;1;0;0
7.5;70,0;84.5;41431;1;0;0
4.6;;60.9;115965;0;1;0
6.5;;;12388;1;0;0
14.5;;85.2;2371;1;0;0
6.1;;80.1;4955;1;0;0
5.0;;74.5;1945;1;0;0
5.5;16,0;67.5;6292;1;0;0
5.1;23,0;67.7;7450;1;0;0
8.0;;66.2;5454;1;0;0
6.2;55,0;71.3;19225;1;0;0
6.2;55,0;72.9;7664;1;0;0
9.0;50,0;80.6;14127;1;0;0
8.7;82,0;76.9;21715;1;0;0
5.8;35,0;73.5;5898;1;0;0
5.3;45,0;74.3;4041;0;1;0
0.5;;29.7;300;0;1;0
9.0;85,0;74.3;3964;1;0;0
5.4;;69.6;563;1;0;0
8.1;;84.2;2016;1;0;0
7.5;70,0;;5996;0;1;0
6.8;;73.6;35320;1;0;0
7.0;66,0;;77558;1;0;0
6.2;;66.1;3988;1;0;0
3.2;;65.8;137;1;0;0
6.1;25,0;;27197;1;0;0
5.5;7,0;72.2;18251;0;1;0
9.0;;65.6;8013;1;0;0
7.0;66,0;;6324;1;0;0
8.5;;94.5;4359;1;0;0
4.9;;71.8;4884;0;1;0
8.0;;77.3;29;1;0;0
7.5;55,0;86.5;7324;1;0;0
4.0;;85.2;1825;1;0;0
5.0;;66.6;3325;1;0;0
7.5;;76.2;1725;1;0;0
5.5;23,0;68.2;3477;0;1;0
8.5;101,0;69.5;4631;1;0;0
4.6;;64.2;2168;1;0;0
4.9;30,0;72.9;122;1;0;0
9.0;90,0;81.9;47255;1;0;0
5.2;;56.8;8893;0;1;0
5.0;;68.9;2389;1;0;0
10.0;;77.5;746;1;0;0
9.0;;79.7;202;1;0;0
7.5;75,0;75.1;14105;1;0;0
6.7;;69.8;9253;0;1;0
5.6;;71.7;2074;1;0;0
5.9;10,0;75.9;46960;1;0;0
6.0;;67.4;2782;1;0;0
5.0;;72.9;1939;1;0;0
4.9;;75.2;78;1;0;0
4.6;17,0;57.3;5270;0;1;0
12.3;;89.9;5427;1;0;0
6.4;;71.9;2264;1;0;0
6.5;38,0;74.5;9424;1;0;0
9.5;;73.8;9121;1;0;0
9.8;27,0;79.7;3389;1;0;0
;;58.2;102;1;0;0
5.3;;;108;1;0;0
7.3;80,0;86.1;12005;1;0;0
6.8;67,0;73.1;6821;1;0;0
7.7;;77.9;3152;1;0;0
9.0;100,0;78.9;22679;1;0;0
5.3;;65.8;4686;1;0;0
6.0;;70.4;9169;1;0;0
6.2;22,0;75.3;18990;1;0;0
9.4;80,0;86.1;3770;1;0;0
11.5;110,0;76.2;10248;1;0;0
5.5;;86.1;8560;1;0;0
5.0;20,0;61.9;31938;1;0;0
;18,0;61.9;30077;0;0;1
4.8;15,0;76.0;18936;1;0;0
6.3;45,0;68.6;4145;1;0;0
9.4;90,0;85.1;12228;1;0;0
5.0;25,0;72.9;6076;1;0;0
3.9;;65.1;3655;1;0;0
5.8;;65.8;1448;1;0;0
8.0;;64.6;5311;0;0;1
6.2;65,0;81.1;26986;1;0;0
9.0;57,0;;8353;1;0;0
8.0;;50.5;12051;0;1;0
11.0;39,0;91.6;5876;1;0;0
5.2;;63.4;1964;0;1;0
6.2;;73.3;33858;1;0;0
5.3;35,0;59.9;19923;0;1;0
6.2;;79.9;175;1;0;0
4.5;;66.0;9558;1;0;0
13.6;;92.5;6433;1;0;0
4.8;;60.7;6534;1;0;0
5.1;10,0;61.5;3817;1;0;0
7.5;;74.9;1496;1;0;0
6.5;;66.9;2719;0;1;0
5.0;55,0;75.8;5877;1;0;0
8.5;40,0;74.5;14339;1;0;0
6.5;50,0;77.0;6999;1;0;0
7.0;;73.9;5781;1;0;0
6.4;60,0;68.7;22451;1;0;0
8.0;;62.6;218;1;0;0
6.4;60,0;75.9;238455;1;0;0
6.0;;77.8;544;1;0;0
10.0;60,0;81.6;19743;1;0;0
7.5;26,0;67.6;10243;0;1;0
6.5;60,0;76.0;18535;1;0;0
8.2;;73.4;3535;1;0;0
5.9;60,0;72.1;31398;1;0;0
4.5;11,0;79.0;7894;1;0;0
5.0;24,0;73.9;3777;1;0;0
5.8;;67.9;5948;1;0;0
4.0;;62.7;11048;1;0;0
8.5;90,0;80.5;12010;1;0;0
4.4;8,0;63.0;5295;0;0;1
4.0;15,0;67.7;6492;1;0;0
6.6;;82.5;43295;1;0;0
5.4;55,0;72.9;11814;1;0;0
12.0;;86.4;20440;1;0;0
6.4;35,0;80.1;22333;1;0;0
5.8;40,0;82.6;3166;1;0;0
5.0;;66.7;62;1;0;0
5.0;;65.4;449;0;1;0
6.3;55,0;64.4;6174;1;0;0
8.5;26,0;79.0;201188;1;0;0
11.0;;69.1;1868;1;0;0
6.5;26,0;71.9;5001;0;0;1
10.6;;85.2;3752;1;0;0
9.5;;77.0;3814;1;0;0
6.0;;70.2;29263;1;0;0
5.0;;87.7;13116;1;0;0
4.5;;72.5;10919;1;0;0
7.2;;74.8;8610;1;0;0
5.5;;48.3;344;1;0;0
8.0;117,0;75.8;8058;1;0;0
6.0;22,0;71.9;5807;1;0;0
6.5;;80.4;4788;1;0;0
6.0;;74.9;11010;1;0;0
5.3;12,0;76.5;1484;1;0;0
9.0;;77.1;2142;1;0;0
3.16;;60.1;1450;0;1;0
10.0;;83.5;3223;1;0;0
6.0;;61.8;9336;1;0;0
8.0;;74.2;3008;1;0;0
10.5;71,0;73.6;557;1;0;0
11.0;43,0;77.2;2328;1;0;0
9.0;;83.1;4143;1;0;0
4.0;10,0;82.6;15953;1;0;0
5.5;;62.1;30041;0;0;1
8.0;48,0;75.7;27481;1;0;0
8.5;;74.3;446;1;0;0
5.0;14,0;73.2;5879;1;0;0
5.0;20,0;75.2;11329;1;0;0
6.5;40,0;70.3;7645;1;0;0
9.1;55,0;75.4;5009;1;0;0
5.5;;76.0;12604;1;0;0
7.0;28,0;68.9;2563;0;1;0
11.0;80,0;87.0;25723;1;0;0
;145,0;78.1;4318;1;0;0
6.5;21,0;75.5;13393;1;0;0
8.7;80,0;78.6;5734;1;0;0
6.3;55,0;84.0;17322;1;0;0
5.2;;70.9;1372;0;1;0
10.0;55,0;81.6;2874;1;0;0
4.6;18,0;62.4;1321;0;1;0
5.2;7,0;65.6;12831;0;0;1
5.7;42,0;72.5;12254;1;0;0
7.0;65,0;72.0;23408;1;0;0
5.0;;59.1;6594;1;0;0
4.0;17,0;66.0;16676;1;0;0
9.6;80,0;74.1;6357;1;0;0
6.0;45,0;69.5;6777;1;0;0
5.3;15,0;74.7;36804;1;0;0
9.5;75,0;86.9;7755;1;0;0
4.3;;70.6;989;1;0;0
5.6;30,0;68.4;50417;1;0;0
5.1;;78.3;2948;1;0;0
5.5;13,0;64.4;7163;0;1;0
6.2;;74.3;19299;1;0;0
6.0;36,0;69.0;12028;1;0;0
7.5;40,0;78.1;3141;1;0;0
5.0;20,0;69.7;19975;0;1;0
4.9;;79.1;4175;0;1;0
6.5;;77.2;8258;1;0;0
5.5;18,0;68.6;15062;1;0;0
6.4;29,0;81.5;5541;1;0;0
6.2;133,0;69.2;12024;1;0;0
10.5;;75.1;2506;1;0;0
5.0;35,0;58.2;1580;1;0;0
5.2;14,0;66.3;6201;1;0;0
6.3;;81.9;811;1;0;0
6.2;26,0;78.1;6992;1;0;0
;;63.2;239;1;0;0
7.0;;71.3;2150;1;0;0
5.0;35,0;74.8;4448;1;0;0
9.5;;80.4;380;1;0;0
6.0;17,0;72.8;14494;0;1;0
5.5;12,0;57.3;5974;0;0;1
4.5;;68.1;787;1;0;0
7.5;15,0;72.3;6076;1;0;0
4.7;;72.7;12335;1;0;0
13.0;;92.8;1990;1;0;0
6.0;;82.5;6591;1;0;0
8.0;;66.2;165;1;0;0
4.6;;62.1;60995;1;0;0
7.0;70,0;69.5;116107;1;0;0
5.2;;71.9;3370;0;1;0
10.0;;79.8;1155;1;0;0
4.1;;72.1;18271;1;0;0
10.0;24,0;74.7;3450;1;0;0
6.6;;74.1;10726;0;0;1
5.25;52,0;73.0;3553;1;0;0
5.5;;73.4;75536;1;0;0
5.3;35,0;75.2;7537;0;1;0
5.5;30,0;81.0;7395;1;0;0
5.75;55,0;73.9;28325;0;1;0
5.5;25,0;76.4;6611;1;0;0
6.0;;57.3;10562;0;1;0
5.0;;73.1;42;1;0;0
7.5;;76.3;1737;1;0;0
5.0;;64.4;7023;1;0;0
4.8;;67.6;3198;1;0;0
6.2;60,0;68.9;15054;1;0;0
5.5;24,0;69.5;9248;0;1;0
8.4;;93.7;2431;1;0;0
10.0;;65.8;6765;0;0;1
5.5;13,0;82.0;4041;1;0;0
5.6;16,0;-541.0;17674;0;1;0
9.0;28,0;81.1;2907;1;0;0
8.1;;83.0;4881;1;0;0
6.1;;62.3;5059;1;0;0
8.1;95,0;78.8;151686;1;0;0
7.3;;79.1;5596;1;0;0
7.0;;75.4;25816;1;0;0
7.0;;70.4;5407;0;0;1
5.0;;52.6;3399;0;1;0
5.4;;63.3;5745;1;0;0
5.3;;;14;1;0;0
6.9;;69.0;3652;0;1;0
7.3;;82.5;6783;1;0;0
8.0;;74.1;12319;1;0;0
4.3;10,0;60.3;19256;0;1;0
8.0;85,0;75.2;10000;1;0;0
4.2;;65.8;992;1;0;0
5.5;;72.3;14638;1;0;0
5.5;25,0;73.7;5109;0;1;0
6.9;;84.0;2992;1;0;0
6.7;;81.4;10119;1;0;0
;65,0;77.8;17721;1;0;0
9.0;60,0;84.9;18367;1;0;0
8.7;300,0;81.2;1538;1;0;0
7.0;;74.6;2781;1;0;0
6.5;;63.8;2974;1;0;0
5.0;;68.8;14890;1;0;0
9.0;20,0;78.5;3670;1;0;0
8.0;;77.9;10346;1;0;0
5.0;;65.4;9931;0;1;0
11.5;;86.9;2336;1;0;0
4.7;40,0;75.5;2784;1;0;0
5.6;55,0;67.4;7402;1;0;0
5.4;;85.7;52741;1;0;0
3.8;4,0;82.1;2367;1;0;0
11.5;;;25049;1;0;0
6.0;;73.1;5944;1;0;0
6.5;;72.2;167;1;0;0
7.1;;78.3;8123;1;0;0
5.0;;71.1;29458;0;0;1
14.0;;70.3;1689;0;1;0
4.7;;72.2;4920;1;0;0
5.2;46,0;74.7;42755;1;0;0
8.3;;67.1;2569;1;0;0
26.0;;92.1;1775;1;0;0
5.0;;71.8;4249;1;0;0
5.0;17,0;74.4;5971;1;0;0
10.0;;74.6;3161;1;0;0
8.0;;75.8;3831;1;0;0
5.0;;66.3;2699;1;0;0
6.6;50,0;76.7;34910;1;0;0
5.0;;61.2;2098;1;0;0
4.4;;60.0;4394;1;0;0
6.8;70,0;71.5;7549;1;0;0
8.4;;93.3;3686;1;0;0
6.0;66,0;76.5;10652;1;0;0
6.5;;75.5;20998;1;0;0
10.0;15,0;78.3;7038;1;0;0
3.3;;77.9;3221;1;0;0
6.4;;88.0;2373;1;0;0
5.5;25,0;72.9;8894;1;0;0
6.5;;69.4;6745;1;0;0
6.5;;64.7;509;1;0;0
12.0;34,0;72.4;2034;1;0;0
7.0;;92.0;1620;1;0;0
5.0;20,0;78.1;23703;1;0;0
4.55;;57.6;2230;1;0;0
6.5;66,0;73.8;13416;1;0;0
8.8;35,0;75.7;6564;1;0;0
5.0;;74.2;1679;0;1;0
7.0;100,0;77.5;8337;1;0;0
6.2;60,0;69.7;10801;1;0;0
9.8;76,0;79.9;3226;1;0;0
8.5;;81.0;4604;1;0;0
14.0;;84.5;6466;1;0;0
4.8;;74.3;2912;1;0;0
5.2;18,0;66.0;3162;0;1;0
7.9;;59.9;711;1;0;0
7.6;;82.4;642;1;0;0
10.7;25,0;74.9;56260;1;0;0
8.2;25,0;80.7;8137;1;0;0
7.5;45,0;74.8;7869;1;0;0
4.6;28,0;63.5;12954;0;1;0
9.0;80,0;72.3;60819;1;0;0
10.7;;71.9;275;1;0;0
5.5;;62.3;3045;1;0;0
5.6;;82.5;3006;1;0;0
7.0;48,0;64.9;8327;1;0;0
6.0;;77.5;7376;1;0;0
4.7;;73.5;16848;1;0;0
7.4;70,0;87.4;296;1;0;0
6.5;;73.6;35734;1;0;0
7.5;50,0;80.6;954;1;0;0
8.5;;69.2;2150;1;0;0
6.0;;67.5;4782;1;0;0
8.5;86,0;81.3;2497;1;0;0
4.6;;62.6;33117;0;1;0
8.5;69,0;81.8;29921;1;0;0
4.0;40,0;83.8;4310;1;0;0
6.5;;79.3;352;1;0;0
7.9;23,0;70.5;2514;1;0;0
7.0;17,0;74.0;26839;1;0;0
6.6;23,0;86.7;1630;1;0;0
8.5;85,0;72.6;3928;1;0;0
7.8;;67.2;135;0;1;0
5.5;;76.9;31744;1;0;0
12.0;;81.4;6765;1;0;0
5.0;;86.4;3613;1;0;0
5.3;22,0;65.7;7769;0;1;0
8.5;85,0;70.0;8444;1;0;0
7.0;55,0;81.1;7705;1;0;0
11.3;;490.0;2784;1;0;0
6.4;;68.8;10502;1;0;0
5.9;;25.4;17152;0;1;0
7.5;;81.3;8512;1;0;0
4.5;;63.7;9385;0;0;1
3.8;5,0;73.3;3003;1;0;0
9.0;;74.2;1378;1;0;0
4.8;;69.9;8837;0;1;0
6.7;67,0;73.4;19962;1;0;0
6.6;;82.7;4487;1;0;0
7.0;;74.6;4342;1;0;0
10.5;65,0;73.7;11205;1;0;0
6.5;65,0;83.3;5987;1;0;0
13.7;;84.6;14703;1;0;0
6.0;;78.1;14940;1;0;0
8.5;30,0;75.1;1910;1;0;0
5.2;40,0;69.2;6263;0;1;0
6.2;;52.0;8050;0;1;0
7.2;60,0;78.9;4733;1;0;0
4.0;;76.8;739;1;0;0
5.5;15,0;70.6;1956;0;1;0
6.9;;76.8;5709;1;0;0
10.5;;81.6;149;1;0;0
6.7;;73.4;13032;0;1;0
7.5;55,0;74.8;10915;1;0;0
5.25;50,0;65.3;5282;1;0;0
9.0;18,0;71.3;3350;1;0;0
10.5;;65.0;5529;1;0;0
8.75;;78.0;1943;1;0;0
4.1;;60.5;14800;1;0;0
5.2;24,0;67.9;8331;1;0;0
5.3;;70.8;3427;0;0;1
4.2;27,0;37.9;300958;0;1;0
8.5;;73.2;4495;1;0;0
4.9;;76.5;3236;1;0;0
8.0;76,0;83.3;31220;1;0;0
4.5;20,0;67.6;2820;1;0;0
11.0;;72.5;4522;1;0;0
5.0;20,0;64.9;4944;1;0;0
9.2;115,0;91.3;23941;1;0;0
7.9;35,0;82.2;22267;1;0;0
4.5;60,0;71.5;26483;1;0;0
5.5;23,0;78.1;10133;0;0;1
5.5;16,0;71.5;11519;1;0;0
10.0;30,0;76.2;114483;1;0;0
5.0;32,0;77.3;2729;1;0;0
6.5;55,0;74.8;12483;1;0;0
8.1;;39.6;4155;0;1;0
4.9;41,0;64.7;17202;0;1;0
5.2;13,0;68.3;7578;1;0;0
5.0;20,0;74.4;2858;0;1;0
10.0;40,0;89.1;316;1;0;0
9.0;;72.2;1013;1;0;0
7.2;72,0;72.5;14158;1;0;0
7.4;;78.0;3230;1;0;0
5.1;;75.4;8200;1;0;0
5.0;20,0;72.4;9071;1;0;0
11.3;;86.5;4977;1;0;0
8.0;;83.3;1918;1;0;0
7.0;70,0;74.4;8870;1;0;0
6.6;65,0;73.6;17607;1;0;0
5.5;22,0;79.0;4033;0;1;0
8.8;100,0;78.3;15276;1;0;0
6.0;52,0;67.8;10242;1;0;0
11.6;88,0;74.6;6609;1;0;0
9.0;24,0;77.8;4997;1;0;0
4.5;35,0;78.0;2021;1;0;0
4.6;;56.8;15083;0;1;0
6.4;55,0;67.9;4169;1;0;0
6.8;62,0;88.4;35685;1;0;0
4.5;22,0;60.3;40591;0;1;0
6.2;;79.0;4484;1;0;0
11.9;35,0;82.7;14803;1;0;0
11.0;;85.9;1047;1;0;0
4.5;;74.0;938;1;0;0
5.0;11,0;74.0;34526;1;0;0
5.5;;77.6;16455;1;0;0
6.5;;71.0;6478;1;0;0
6.0;;68.3;4940;1;0;0
5.0;;58.5;4934;1;0;0
15.0;85,0;82.1;30227;1;0;0
5.2;12,0;77.2;26754;1;0;0
5.3;45,0;68.8;15477;0;1;0
5.2;15,0;72.8;1766;1;0;0
7.2;;88.1;22477;1;0;0
10.0;;73.2;7845;1;0;0
4.6;;66.2;7997;0;1;0
;;63.7;12195;1;0;0
4.8;40,0;59.3;2399;0;1;0
4.5;;70.6;7345;0;0;1
8.2;20,0;80.0;408;1;0;0
4.0;;72.9;4752;1;0;0
6.0;;58.8;546;1;0;0
5.2;;66.1;75;1;0;0
5.4;16,0;76.7;23243;1;0;0
5.0;;91.8;3161;1;0;0
6.4;;65.0;3985;0;1;0
8.5;100,0;79.3;7173;1;0;0
9.0;10,0;74.3;28521;1;0;0
4.9;15,0;72.2;20499;1;0;0
5.2;31,0;58.7;7086;1;0;0
7.0;50,0;74.6;4583;1;0;0
9.0;;77.7;8203;1;0;0
5.0;28,0;69.8;5737;0;1;0
8.0;72,0;72.5;2720;1;0;0
8.0;100,0;85.9;2355;1;0;0
7.8;45,0;77.5;1975;1;0;0
3.3;;77.4;3221;1;0;0
4.5;26,0;64.4;3047;0;1;0
7.0;20,0;76.4;17246;1;0;0
5.9;;70.7;4404;1;0;0
4.5;;81.2;2088;1;0;0
6.2;65,0;80.4;17945;1;0;0
5.0;45,0;70.0;8598;0;1;0
10.1;75,0;74.3;38591;1;0;0
4.3;41,0;67.3;36297;1;0;0
7.2;55,0;79.3;22401;1;0;0
5.3;;67.8;2631;1;0;0
5.0;14,0;63.1;11098;1;0;0
6.0;;74.7;1357;0;0;1
5.3;22,0;61.8;6931;0;1;0
7.5;20,0;74.8;21064;0;0;0
6.0;;72.5;15788;1;0;0
6.8;67,0;76.4;37189;1;0;0
6.5;36,0;70.1;5493;1;0;0
4.8;;63.6;470;1;0;0
8.3;;79.3;5276;1;0;0
4.7;55,0;69.1;8554;1;0;0
7.0;20,0;82.2;41234;1;0;0
7.25;;70.9;8717;1;0;0
6.5;80,0;75.3;7236;1;0;0
4.7;21,0;66.2;9478;1;0;0
